A,B,mean(A),mean(B),diff,se,T,df,pval,hedges
Convertibles,Sport Utilities,42277.30057803468,37790.17829181495,4487.122286219732,985.0759032680731,4.555103085288476,357.50962381705654,0.0006897883678779193,0.24983745907403604
Convertibles,Sports Cars,42277.30057803468,25566.666666666668,16710.63391136801,1163.7658614948903,14.359103032892483,52.69088284665574,0.0,5.900008980868932
Convertibles,Wagons,42277.30057803468,28265.338983050846,14011.961594983833,1346.7881637714038,10.40398332262307,367.02537123010677,6.80566714095221e-14,1.1073211774861123
Coupes,Crossovers,35709.26743159753,32187.03410147773,3522.2333301198014,434.4237399835645,8.107828845295282,1239.4318802422986,6.342704139683519e-13,0.25456691234093487
Coupes,Diesel Engines,35709.26743159753,45779.65201465201,-10070.384583054481,734.0505309519731,-13.718925548619158,579.2622354972443,0.0,-0.9244520351629021
Coupes,Electric Vehicles,35709.26743159753,49358.91472868217,-13649.647297084637,1751.5332998373963,-7.792970478124397,144.42367187275482,1.233383395415899e-10,-0.7237094798432129
Coupes,Hatchbacks,35709.26743159753,23699.7,12009.56743159753,488.2146269762053,24.598950477948,1831.4529143695495,0.0,0.9721981285716281
Coupes,Hybrids,35709.26743159753,31495.35593220339,4213.91149939414,576.8294391337859,7.3052989558266885,1027.7291774911055,5.868439068024145e-11,0.4772518474363072
Coupes,Luxury Vehicles,35709.26743159753,45239.515634771735,-9530.248203174204,506.12670639936755,-18.829767492360315,2149.5355377332166,0.0,-0.6508930168430369
Coupes,Minivans and Vans,35709.26743159753,34977.44089834515,731.8265332523806,462.8212522809821,1.5812293183288901,1525.044582862873,0.9626642561505492,0.07182122555523926
Coupes,Pickup Trucks,35709.26743159753,37064.17624309392,-1354.9088114963888,442.3252158672292,-3.0631507381733485,1329.4332092220554,0.13142222933487646,-0.10425921930253655
Coupes,Plug-in Hybrids,35709.26743159753,45378.92857142857,-9669.661139831042,2113.0684730681046,-4.576122952509446,44.52101286016766,0.0030360591933423775,-0.7186198146431193
Coupes,Sedans,35709.26743159753,24832.546765937645,10876.720665659886,434.39882441361283,25.038559163557075,1239.1099544541587,0.0,0.7913102456004151
Coupes,Sport Utilities,35709.26743159753,37790.17829181495,-2080.9108602174165,444.3774660730162,-4.682755132942541,1355.6895111671233,0.0003072326761182076,-0.14816161877139863
Coupes,Sports Cars,35709.26743159753,25566.666666666668,10142.600764930863,762.5272306842612,13.301296474132867,10.497224291826596,3.5134382794232977e-06,5.440998723556637
Coupes,Wagons,35709.26743159753,28265.338983050846,7443.928448546685,1020.2622972690964,7.2960928463901995,170.39839372235855,1.1225325113883855e-09,0.7053458774264285
Crossovers,Diesel Engines,32187.03410147773,45779.65201465201,-13592.617913174283,605.7068886882388,-22.440916831260424,284.8719340461712,8.038014698286133e-14,-1.3771070388508704
